Date,BTC-Open,BTC-High,BTC-Low,BTC-Close,BTC-Adj Close,BTC-Volume,ETH-Open,ETH-High,ETH-Low,ETH-Close,ETH-Adj Close,ETH-Volume,DOGE-Open,DOGE-High,DOGE-Low,DOGE-Close,DOGE-Adj Close,DOGE-Volume,S&P-Price,S&P-Open,S&P-High,S&P-Low,NASDAQ-Price,NASDAQ-Open,NASDAQ-High,NASDAQ-Low,NASDAQ-Vol.,DOW-Price,DOW-Open,DOW-High,DOW-Low,DOW-Vol.,GOLD-Price,GOLD-Open,GOLD-High,GOLD-Low,OIL-Price,OIL-Open,OIL-High,OIL-Low
5/12/2020,8610.385742,8949.898438,8569.643555,8804.477539,8804.477539,42142717533,185.877335,191.601349,185.701797,189.3125,189.3125,15899726284,0.002413,0.002513,0.002406,0.002463,0.002463,262934538,"2,870.10","2,939.50","2,945.80","2,869.60","9,002.55","9,225.15","9,250.96","9,000.07",922430000,"23,764.78","24,292.84","24,382.09","23,761.58",361560000,"1,706.80","1,700.00","1,716.70","1,693.50",25.78,24.49,26.23,24.22
5/13/2020,8805.387695,9317.878906,8805.387695,9269.987305,9269.987305,45558144023,189.3741,200.197327,189.127701,199.193283,199.193283,17054662289,0.002464,0.002528,0.002458,0.002521,0.002521,265878080,"2,820.00","2,865.90","2,874.10","2,793.20","8,863.17","9,006.05","9,074.16","8,752.68",952960000,"23,247.97","23,702.16","23,708.90","23,067.64",473320000,"1,716.40","1,705.00","1,726.50","1,701.60",25.29,25.3,26.45,24.79
5/14/2020,9271.329102,9793.268555,9255.035156,9733.72168,9733.72168,56426907637,198.89151,204.117599,196.86882,202.949097,202.949097,20150524861,0.002518,0.002623,0.002512,0.002574,0.002574,283778649,"2,852.50","2,794.50","2,852.80","2,766.60","8,943.72","8,788.04","8,945.71","8,705.25",883250000,"23,625.34","23,049.06","23,630.86","22,789.62",476980000,"1,740.90","1,723.10","1,746.50","1,716.00",27.56,25.56,27.96,25.18
5/15/2020,9734.291016,9755.828125,9261.398438,9328.197266,9328.197266,48158802327,202.955399,203.566391,193.755676,195.622665,195.622665,16602342092,0.002574,0.002577,0.002487,0.002506,0.002506,261080156,"2,863.70","2,829.90","2,865.00","2,816.80","9,014.56","8,839.99","9,018.40","8,821.38",1030000000,"23,685.42","23,454.83","23,730.08","23,354.15",495180000,"1,756.30","1,738.50","1,761.20","1,736.80",29.43,27.64,29.92,27.24
5/16/2020,9333.240234,9564.205078,9260.694336,9377.013672,9377.013672,36164766408,195.613388,202.771194,194.501587,200.677124,200.677124,15379081645,0.002507,0.002534,0.002484,0.002513,0.002513,254666485,"2,863.70","2,829.90","2,865.00","2,816.80","9,014.56","8,839.99","9,018.40","8,821.38",1030000000,"23,685.42","23,454.83","23,730.08","23,354.15",495180000,"1,756.30","1,738.50","1,761.20","1,736.80",29.43,27.64,29.92,27.24
5/17/2020,9374.929688,9823.001953,9349.545898,9670.739258,9670.739258,40084250663,200.608871,209.160934,200.102798,207.158691,207.158691,15470397303,0.002512,0.002578,0.002509,0.002538,0.002538,258469067,"2,863.70","2,829.90","2,865.00","2,816.80","9,014.56","8,839.99","9,018.40","8,821.38",1030000000,"23,685.42","23,454.83","23,730.08","23,354.15",495180000,"1,756.30","1,738.50","1,761.20","1,736.80",29.43,27.64,29.92,27.24
5/18/2020,9675.695313,9906.030273,9570.359375,9726.575195,9726.575195,41827139896,207.179779,215.908463,207.10907,214.525055,214.525055,17411566928,0.002537,0.002587,0.002513,0.002543,0.002543,265626959,"2,953.90","2,913.90","2,968.10","2,913.90","9,234.83","9,177.15","9,267.22","9,154.35",968790000,"24,597.37","24,059.98","24,708.54","24,059.98",484190000,"1,734.40","1,757.50","1,775.80","1,729.30",31.82,29.53,33.32,29.53
5/19/2020,9727.063477,9836.047852,9539.624023,9729.038086,9729.038086,39254288955,214.604935,214.604935,210.143051,213.451111,213.451111,14346192779,0.002544,0.002565,0.002501,0.002538,0.002538,182890489,"2,922.90","2,948.60","2,964.20","2,922.30","9,185.10","9,227.46","9,317.25","9,183.25",869450000,"24,206.86","24,577.48","24,599.50","24,202.96",376920000,"1,745.60","1,734.80","1,751.60","1,727.20",32.5,32.83,33.44,31.34
5/20/2020,9725.329102,9804.793945,9447.201172,9522.981445,9522.981445,36546239703,213.446243,214.716827,207.975815,210.096741,210.096741,12730175511,0.002539,0.002563,0.002487,0.002508,0.002508,178925411,"2,971.60","2,953.60","2,980.30","2,953.60","9,375.78","9,305.62","9,392.82","9,304.20",938190000,"24,575.90","24,455.94","24,649.48","24,455.94",371930000,"1,752.10","1,749.20","1,757.60","1,744.00",33.49,31.89,33.78,31.56
5/21/2020,9522.740234,9555.242188,8869.930664,9081.761719,9081.761719,39326160532,210.12915,211.625183,193.346436,199.883606,199.883606,13308321229,0.00251,0.002549,0.002423,0.002485,0.002485,200924557,"2,948.50","2,969.90","2,978.50","2,938.60","9,284.88","9,375.19","9,405.25","9,254.85",785340000,"24,474.12","24,564.27","24,718.46","24,370.88",348840000,"1,721.90","1,751.70","1,751.70","1,715.30",33.92,33.53,34.66,33.26
5/22/2020,9080.334961,9232.936523,9008.638672,9182.577148,9182.577148,29810773699,199.837112,208.591537,198.040863,207.169189,207.169189,12041592114,0.002486,0.002543,0.002473,0.002533,0.002533,215355485,"2,955.40","2,948.10","2,956.80","2,933.60","9,324.59","9,278.55","9,328.28","9,239.41",746030000,"24,465.16","24,461.98","24,481.64","24,294.07",255660000,"1,735.50","1,726.00","1,742.00","1,722.50",33.25,33.95,34,30.72
5/23/2020,9185.0625,9302.501953,9118.108398,9209.287109,9209.287109,27727866812,207.194489,210.386459,205.29422,208.694397,208.694397,10665476768,0.002533,0.002565,0.002499,0.002544,0.002544,208878705,"2,955.40","2,948.10","2,956.80","2,933.60","9,324.59","9,278.55","9,328.28","9,239.41",746030000,"24,465.16","24,461.98","24,481.64","24,294.07",255660000,"1,735.50","1,726.00","1,742.00","1,722.50",33.25,33.95,34,30.72
5/24/2020,9212.283203,9288.404297,8787.250977,8790.368164,8790.368164,32518803300,208.716064,210.595078,202.370346,202.370346,202.370346,11833299572,0.002544,0.002561,0.002451,0.002458,0.002458,186657328,"2,955.40","2,948.10","2,956.80","2,933.60","9,324.59","9,278.55","9,328.28","9,239.41",746030000,"24,465.16","24,461.98","24,481.64","24,294.07",255660000,"1,735.50","1,726.00","1,742.00","1,722.50",32.9,33.38,33.42,32.5
5/25/2020,8786.107422,8951.005859,8719.667969,8906.93457,8906.93457,31288157264,201.982651,206.36145,200.667557,205.319748,205.319748,10415044124,0.002456,0.002546,0.002435,0.00254,0.00254,214669452,"2,955.40","2,948.10","2,956.80","2,933.60","9,324.59","9,278.55","9,328.28","9,239.41",746030000,"24,465.16","24,461.98","24,481.64","24,294.07",255660000,"1,705.60","1,734.80","1,737.20","1,700.00",33.92,32.92,34.18,32.72
5/26/2020,8909.585938,8991.967773,8757.293945,8835.052734,8835.052734,29584186947,205.259567,205.752548,200.264282,201.902313,201.902313,10159741290,0.002539,0.002542,0.002472,0.002486,0.002486,185485979,"2,991.80","3,004.10","3,021.70","2,988.20","9,340.22","9,501.21","9,501.21","9,333.16",967900000,"24,995.11","24,781.84","25,176.42","24,781.84",426290000,"1,717.30","1,739.80","1,745.60","1,711.30",34.35,33.3,34.81,32.48
5/27/2020,8837.380859,9203.320313,8834.157227,9181.017578,9181.017578,32740536902,201.893005,208.863434,201.785065,208.863434,208.863434,10631034756,0.002486,0.002529,0.002472,0.00251,0.00251,186186772,"3,036.10","3,015.70","3,036.20","2,969.80","9,412.36","9,346.12","9,414.62","9,144.28",951520000,"25,548.27","25,298.63","25,551.56","25,009.87",420360000,"1,710.70","1,703.10","1,713.20","1,684.20",32.81,34.14,34.32,31.75
5/28/2020,9184.945313,9546.319336,9148.457031,9525.750977,9525.750977,34367073114,208.885437,220.276505,206.242661,219.840424,219.840424,12212469604,0.002512,0.002559,0.002495,0.002524,0.002524,220213442,"3,029.70","3,046.60","3,068.70","3,023.40","9,368.99","9,392.99","9,523.64","9,345.28",877390000,"25,400.64","25,697.36","25,758.79","25,358.73",378400000,"1,728.30","1,725.00","1,743.70","1,720.00",33.71,32.1,34.21,31.14
5/29/2020,9528.355469,9573.666992,9379.338867,9439.124023,9439.124023,32896642044,219.925049,224.216873,218.238052,220.675125,220.675125,12265816557,0.002524,0.002549,0.002504,0.002532,0.002532,200485433,"3,044.30","3,025.20","3,049.20","2,998.60","9,489.87","9,382.35","9,505.55","9,324.73",1450000000,"25,383.11","25,324.15","25,482.80","25,031.67",545140000,"1,751.70","1,732.70","1,754.50","1,725.30",35.49,33.68,35.77,32.36
5/30/2020,9438.914063,9704.030273,9366.729492,9700.414063,9700.414063,32722975141,220.717209,243.943146,218.744461,242.345596,242.345596,15027397867,0.002531,0.002626,0.002523,0.002615,0.002615,200708874,"3,044.30","3,025.20","3,049.20","2,998.60","9,489.87","9,382.35","9,505.55","9,324.73",1450000000,"25,383.11","25,324.15","25,482.80","25,031.67",545140000,"1,751.70","1,732.70","1,754.50","1,725.30",35.49,33.68,35.77,32.36
5/31/2020,9700.105469,9700.34375,9432.296875,9461.058594,9461.058594,27773290299,242.351379,244.045258,230.052826,230.975708,230.975708,12234904813,0.002615,0.002617,0.002549,0.002555,0.002555,188184731,"3,044.30","3,025.20","3,049.20","2,998.60","9,489.87","9,382.35","9,505.55","9,324.73",1450000000,"25,383.11","25,324.15","25,482.80","25,031.67",545140000,"1,751.70","1,732.70","1,754.50","1,725.30",35.49,33.68,35.77,32.36
6/1/2020,9463.605469,10199.56543,9450.899414,10167.26856,10167.26856,35198901068,230.86026,248.236282,230.488052,246.99176,246.99176,13951727936,0.002555,0.002662,0.002553,0.002647,0.002647,195748335,"3,055.70","3,038.80","3,062.20","3,031.50","9,552.05","9,471.42","9,571.28","9,462.32",878990000,"25,475.02","25,342.99","25,508.83","25,220.66",341220000,"1,750.30","1,749.80","1,761.00","1,737.60",35.44,35.21,35.9,34.27
6/2/2020,10162.97363,10182.34082,9460.571289,9529.803711,9529.803711,39137252109,246.828186,252.222,233.225296,237.219055,237.219055,13782107567,0.002647,0.002655,0.00252,0.002561,0.002561,200119264,"3,080.80","3,064.80","3,081.10","3,051.60","9,608.38","9,566.53","9,611.22","9,472.08",908580000,"25,742.65","25,582.52","25,743.13","25,523.74",355240000,"1,734.00","1,750.30","1,757.00","1,728.00",36.81,35.56,37.06,35.28
6/3/2020,9533.760742,9682.859375,9471.84668,9656.717773,9656.717773,25007459262,237.395218,244.179321,235.464447,244.179321,244.179321,9861760817,0.002562,0.002598,0.002546,0.002583,0.002583,190021630,"3,122.90","3,098.90","3,130.90","3,098.90","9,682.91","9,651.86","9,707.78","9,627.17",1010000000,"26,269.89","25,906.88","26,337.75","25,906.88",401270000,"1,704.80","1,733.70","1,738.90","1,690.30",37.29,36.86,38.18,35.88
6/4/2020,9655.854492,9887.610352,9525.24707,9800.636719,9800.636719,25921805072,244.105286,245.92897,236.765305,244.426392,244.426392,10170414304,0.002583,0.002669,0.002571,0.002631,0.002631,194078582,"3,112.30","3,111.60","3,128.90","3,090.40","9,615.81","9,649.65","9,716.14","9,560.41",1290000000,"26,281.82","26,226.49","26,384.10","26,082.31",375550000,"1,727.40","1,702.80","1,729.00","1,698.90",37.41,36.76,37.62,36.38
6/5/2020,9800.21582,9869.237305,9663.216797,9665.533203,9665.533203,23509628646,244.349594,247.329498,240.682053,241.221985,241.221985,9293963914,0.002632,0.002634,0.00258,0.002596,0.002596,188846627,"3,193.90","3,163.80","3,211.70","3,163.80","9,814.08","9,703.54","9,845.69","9,685.35",1440000000,"27,110.98","26,836.80","27,338.30","26,836.80",544410000,"1,683.00","1,720.80","1,723.20","1,671.70",39.55,37.33,39.68,37.05
6/6/2020,9664.904297,9773.431641,9591.024414,9653.679688,9653.679688,20438419222,241.201355,245.981049,239.724533,241.93132,241.93132,8114873845,0.002595,0.002606,0.002566,0.002587,0.002587,175988365,"3,193.90","3,163.80","3,211.70","3,163.80","9,814.08","9,703.54","9,845.69","9,685.35",1440000000,"27,110.98","26,836.80","27,338.30","26,836.80",544410000,"1,683.00","1,720.80","1,723.20","1,671.70",39.55,37.33,39.68,37.05
6/7/2020,9653.00293,9768.498047,9458.150391,9758.852539,9758.852539,25015250846,241.908081,245.435257,236.325256,245.167252,245.167252,9544883157,0.002587,0.002609,0.002558,0.002606,0.002606,188151455,"3,193.90","3,163.80","3,211.70","3,163.80","9,814.08","9,703.54","9,845.69","9,685.35",1440000000,"27,110.98","26,836.80","27,338.30","26,836.80",544410000,"1,683.00","1,720.80","1,723.20","1,671.70",39.55,37.33,39.68,37.05
6/8/2020,9760.063477,9782.306641,9675.885742,9771.489258,9771.489258,21486346312,245.178574,246.644196,241.542191,246.309906,246.309906,8076783299,0.002606,0.002607,0.002561,0.002584,0.002584,187140783,"3,232.40","3,199.90","3,233.10","3,196.00","9,924.75","9,823.44","9,927.12","9,780.61",1340000000,"27,572.44","27,232.93","27,580.21","27,232.48",433340000,"1,705.10","1,686.70","1,707.60","1,680.70",38.19,39.41,40.44,37.96
6/9/2020,9774.360352,9836.369141,9664.719727,9795.700195,9795.700195,23717842783,246.175018,248.342438,242.338547,244.911453,244.911453,8446545788,0.002584,0.002587,0.002517,0.002569,0.002569,175910197,"3,207.20","3,213.30","3,222.70","3,193.10","9,953.75","9,867.19","10,002.50","9,863.27",1120000000,"27,272.30","27,447.37","27,447.37","27,151.06",388250000,"1,721.90","1,703.90","1,729.40","1,697.60",38.94,38.22,39.1,37.07
6/10/2020,9794.119141,9908.896484,9728.291016,9870.094727,9870.094727,25706567601,244.822067,248.651154,242.819748,247.444946,247.444946,8792990206,0.002569,0.002595,0.002553,0.002584,0.002584,182748021,"3,190.10","3,213.40","3,223.30","3,181.50","10,020.35","10,012.32","10,086.89","9,962.58",1110000000,"26,989.99","27,251.89","27,355.22","26,938.05",449990000,"1,720.70","1,718.90","1,749.40","1,714.10",39.6,38.5,39.91,37.73
6/11/2020,9870.078125,9938.297852,9263.069336,9321.78125,9321.78125,30247143440,247.548538,249.888306,229.942978,231.702667,231.702667,12356528860,0.002584,0.002602,0.002429,0.002452,0.002452,183212798,"3,002.10","3,123.50","3,123.50","2,999.50","9,492.73","9,791.24","9,868.08","9,491.31",1250000000,"25,128.17","26,282.51","26,294.08","25,082.72",651470000,"1,739.80","1,746.60","1,754.90","1,727.50",36.34,39.09,39.09,35.41
6/12/2020,9320.69043,9540.46582,9285.851563,9480.84375,9480.84375,22610564515,231.625458,239.354691,229.645065,237.49321,237.49321,8868955009,0.002455,0.002533,0.002447,0.00252,0.00252,194920048,"3,041.30","3,071.00","3,088.40","2,984.50","9,588.81","9,715.87","9,768.64","9,413.62",1040000000,"25,605.54","25,659.42","25,965.55","25,078.41",521190000,"1,737.30","1,733.60","1,753.00","1,728.20",36.26,36.26,36.99,34.48
6/13/2020,9480.735352,9493.211914,9396.009766,9475.277344,9475.277344,17564322315,237.544617,239.1931,235.889679,238.908844,238.908844,7141624980,0.00252,0.002541,0.002501,0.002533,0.002533,188981850,"3,041.30","3,071.00","3,088.40","2,984.50","9,588.81","9,715.87","9,768.64","9,413.62",1040000000,"25,605.54","25,659.42","25,965.55","25,078.41",521190000,"1,737.30","1,733.60","1,753.00","1,728.20",36.26,36.26,36.99,34.48
6/14/2020,9477.553711,9482.270508,9347.59375,9386.788086,9386.788086,18991732746,238.968185,239.101456,232.958191,234.1147,234.1147,7439385176,0.002533,0.002554,0.002501,0.002511,0.002511,173334481,"3,041.30","3,071.00","3,088.40","2,984.50","9,588.81","9,715.87","9,768.64","9,413.62",1040000000,"25,605.54","25,659.42","25,965.55","25,078.41",521190000,"1,737.30","1,733.60","1,753.00","1,728.20",36.26,36.26,36.99,34.48
6/15/2020,9386.035156,9504.860352,8990.175781,9450.702148,9450.702148,26699704768,234.058304,234.237839,221.24176,229.928909,229.928909,10536099884,0.00251,0.002516,0.002407,0.002479,0.002479,198803041,"3,066.60","2,993.80","3,079.80","2,965.70","9,726.02","9,426.90","9,756.07","9,403.00",1080000000,"25,763.16","25,270.39","25,891.58","24,843.18",463130000,"1,727.20","1,740.70","1,743.80","1,706.20",37.12,36.03,37.26,34.36
6/16/2020,9454.266602,9579.430664,9400.445313,9538.024414,9538.024414,21565537209,229.762299,236.394302,228.426147,234.416168,234.416168,7965648016,0.002479,0.00253,0.002434,0.002487,0.002487,196212619,"3,124.70","3,131.00","3,153.40","3,076.10","9,895.87","9,949.78","9,963.63","9,748.38",1090000000,"26,289.98","26,326.68","26,611.03","25,811.70",493360000,"1,736.50","1,732.30","1,741.30","1,721.80",38.38,37.05,39.06,36.38
6/17/2020,9533.78418,9540.422852,9327.339844,9480.254883,9480.254883,20177709879,234.492371,235.954056,229.341644,233.028275,233.028275,7701391592,0.00249,0.002492,0.002458,0.002485,0.002485,185083517,"3,113.50","3,136.10","3,141.20","3,108.00","9,910.53","9,943.31","9,991.21","9,891.81",1010000000,"26,119.61","26,330.52","26,400.07","26,068.41",330570000,"1,735.60","1,735.30","1,739.30","1,717.30",37.96,37.93,38.75,37.21
6/18/2020,9481.567383,9482.782227,9328.395508,9411.84082,9411.84082,17770083003,232.898697,234.570648,228.951431,232.101166,232.101166,6713800872,0.002485,0.002493,0.002447,0.002472,0.002472,171388606,"3,115.30","3,101.60","3,120.00","3,093.50","9,943.05","9,892.48","9,959.20","9,885.66",1030000000,"26,080.10","26,016.45","26,154.20","25,848.53",330070000,"1,731.10","1,735.50","1,749.20","1,722.70",38.84,37.74,38.97,37.11
6/19/2020,9410.293945,9440.875977,9274.295898,9288.018555,9288.018555,19632223107,231.954971,232.154114,226.795181,227.13829,227.13829,6946372590,0.002471,0.002472,0.00243,0.002435,0.002435,173280984,"3,097.70","3,140.30","3,155.50","3,083.10","9,946.12","10,042.13","10,053.91","9,872.94",2390000000,"25,871.46","26,213.10","26,451.44","25,759.66",681890000,"1,753.00","1,729.80","1,760.90","1,728.30",39.75,38.85,40.49,38.4
6/20/2020,9290.959961,9394.97168,9247.379883,9332.34082,9332.34082,17130541557,226.976364,231.44902,226.640625,229.274261,229.274261,6252830566,0.002435,0.002466,0.002419,0.002447,0.002447,158275082,"3,097.70","3,140.30","3,155.50","3,083.10","9,946.12","10,042.13","10,053.91","9,872.94",2390000000,"25,871.46","26,213.10","26,451.44","25,759.66",681890000,"1,753.00","1,729.80","1,760.90","1,728.30",39.75,38.85,40.49,38.4
6/21/2020,9330.926758,9401.107422,9300.430664,9303.629883,9303.629883,15324301169,229.216141,232.358948,228.492996,228.989822,228.989822,5600408178,0.002447,0.002478,0.002441,0.002447,0.002447,169917761,"3,097.70","3,140.30","3,155.50","3,083.10","9,946.12","10,042.13","10,053.91","9,872.94",2390000000,"25,871.46","26,213.10","26,451.44","25,759.66",681890000,"1,753.00","1,729.80","1,760.90","1,728.30",39.75,38.85,40.49,38.4
6/22/2020,9300.915039,9655.073242,9296.87207,9648.717773,9648.717773,21104009514,229.003372,243.776016,228.934738,242.533188,242.533188,9079586552,0.002447,0.002495,0.002443,0.002474,0.002474,173530825,"3,117.90","3,094.40","3,120.90","3,079.40","10,056.48","9,945.49","10,059.61","9,916.60",1060000000,"26,024.96","25,865.08","26,059.81","25,667.68",353010000,"1,766.40","1,765.80","1,779.00","1,753.50",40.46,39.18,40.7,39.12
6/23/2020,9644.076172,9670.541016,9547.24707,9629.658203,9629.658203,17006433272,242.537018,244.86441,239.759735,244.142151,244.142151,6624530348,0.002474,0.002492,0.002457,0.002484,0.002484,171604774,"3,131.30","3,138.70","3,154.90","3,127.10","10,131.37","10,130.83","10,221.85","10,112.44",1180000000,"26,156.10","26,159.39","26,314.97","26,105.97",392160000,"1,782.00","1,764.90","1,786.80","1,758.30",40.37,40.68,41.63,39.76
6/24/2020,9632.149414,9680.367188,9278.233398,9313.610352,9313.610352,18961716076,244.185928,248.508026,232.807739,235.772461,235.772461,8815030025,0.002483,0.002497,0.002389,0.00243,0.00243,178380748,"3,050.30","3,114.40","3,115.00","3,032.10","9,909.17","10,092.92","10,137.50","9,842.22",1260000000,"25,445.94","25,992.96","25,992.96","25,296.73",452530000,"1,775.10","1,784.40","1,796.10","1,770.60",38.01,39.99,40.54,37.31
6/25/2020,9314.126953,9340.161133,9095.324219,9264.813477,9264.813477,18616048626,235.70285,236.053406,230.2966,232.944489,232.944489,7010426122,0.00243,0.002433,0.00239,0.002417,0.002417,160003354,"3,083.80","3,046.60","3,086.20","3,024.00","10,017.00","9,899.36","10,023.28","9,810.47",1060000000,"25,745.60","25,365.22","25,769.61","25,209.79",388070000,"1,770.60","1,772.30","1,779.60","1,764.10",38.72,38.05,39.23,37.08
